Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2078844,SPACCANAPOLI,SPACCANAPOLI,1475902,Restaurant,Risk 1 (High),1769 W SUNNYSIDE AVE ,CHICAGO,IL,60640,08/22/2017,Complaint,Fail,"28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: SUMMARY REPORT GIVEN BY THIS INSPECTOR ON 3-29-17 WAS NOT POSTED VISIBLE TO THE PUBLIC. NOTED IN A SERVER/FOOD PREP AREA WITHOUT CUSTOMER ACCESS. SERIOUS VIOLATION 7-42-010(B). | 29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: PREVIOUS MINOR VIOLATIONS FROM REPORT #2009536 ON 3-29-17 NOT CORRECTED. #32- MUST NOT USE MILK CRATES AS SHELVING. FLOORS MUST BE ACCESSIBLE FOR CLEANING AND MONITORING.#35- HOLES IN THE CEILINGS OF THE CHEMICAL/MOP ROOM. MUST SEAL. 
SERIOUS VIOLATION 7-42-090. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST INSTALL A PERMANENT SPLASH GUARD BETWEEN THE ONE COMPARTMENT PREP SINK AND THE EXPOSED HAND SINK IN THE STOVE/PREP AREA. 
SHELVING UNDER THE REAR DINING ROOM ESPRESSO MACHINE WITH DIRT AND DEBRIS. MUST CLEAN AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: TOP SURFACE OF THE DISH MACHINE WITH DIRT/DEBRIS. INTERIOR OF THE 1ST FLOOR GELATO FREEZER DIRTY. MUST CLEAN AND MAINTAIN ALL. 
 | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: BULK SPICES ON THE PIZZA PREP LINE, NOT IN ORIGINAL CONTAINERS, MUST BE LABELED. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MISSING WALL CAULKING AT THE DISH MACHINE. MUST REPLACE.",41.96324527,-87.67361419,"(41.963245266688084, -87.67361418778216)"
2078848,BLACK DOG GELATO,BLACK DOG GELATO,2548795,Mobile Food Dispenser,Risk 3 (Low),324 N Leavitt ST ,CHICAGO,IL,60612,08/22/2017,License,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: REAR DOOR NEEDS SCREENING, WINDOWS NEED SCREENING ON DRIVERS SIDE OF VEHICLE AND MUST SEAL OPENING AT BOTTOM OF FRONT ENTRANCE DOOR TO PREVENT RODENT ENTRY. SERIOUS VIOOLATION 7-38-020.",41.88743405,-87.68184949,"(41.88743405025222, -87.68184949426895)"
2078840,ETO'O,ETO'O,2511638,Restaurant,Risk 1 (High),1373 E 53RD ST ,CHICAGO,IL,60615,08/22/2017,License Re-Inspection,Pass,"16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: BARRIER INSTALLED IN FRONT PREP AREA. | 11. ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED - Comments: EXPOSED HAND SINKS INSTALLED IN PREP AND DISH WASHING AREAS.",41.79939802,-87.59217413,"(41.79939802477482, -87.59217413474704)"
2078837,SILOM12,SILOM12 THAI BUCKTOWN,2064938,Restaurant,Risk 1 (High),1846-1848 N MILWAUKEE AVE ,CHICAGO,IL,60647,08/22/2017,Canvass,No Entry,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: : NOTED SOME FOOD ITEMS INSIDE REFRIGERATION UNITS STORED IN TIN CANS. INSTRUCTED TO PROPERLY STORE FOOD ITEMS INSIDE AN APPROVED FOOD GRADE CONTAINER WITH TIGHT FITTING LID. 
 | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: NOTED DEEP CUTS ON THE CUTTING BOARD USED FOR SLICING AND CUTTING OF FOOD. INSTRUCTED TO SMOOTHEN, CLEAN AND MAINTAIN....NOTED TORN RUBBER GASKET AT DOOR OF 2 DOOR REFRIGERATION UNIT AT THE BASEMENT DRY STORAGE AREA. INSTRUCTED TO REPAIR AND/OR REPLACE | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  NOTED STAINED CEILING TILES AT THE BASEMENT DRY STORAGE AREA. ALSO NOTED MULTIPLE HOLES AND OPENING AT SAME. INSTRUCTED TO SEAL ALL HOLES AND OPENING AND WHERE EVER NECESSARY TO PREVENT HIDING PLACES FOR PEST. 
 | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: NOTED CLUTTER ON SHELVES AT THE BASEMENT DRY STORAGE AREA. INSTRUCTED TO CLEAN, ORGANIZE AND/OR REMOVE ALL UNNECESSARY ARTICLES TO PREVENT HIDING PLACES FOR PEST. 
 | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: NOTED DIRTY WASH CLOTHS ON PREP TABLE NOT PROPERLY STORED. INSTRUCTED TO PROPERLY STORE ALL WASH CLOTHS IN A SANITIZING SOLUTION ESPECIALLY WHEN NOT IN USE. 
",41.91490098,-87.68466743,"(41.91490097692986, -87.68466742765311)"
2078785,HOT WING JOINT,,2549772,,Risk 1 (High),1535 W 79TH ST ,CHICAGO,IL,60620,08/22/2017,License,Not Ready,,41.7502616,-87.66234576,"(41.75026159818169, -87.66234576167015)"
2078833,"NEW BANPOJUNG, INC.",Ban Po Chung,1847417,Restaurant,Risk 1 (High),3450 W FOSTER AVE ,CHICAGO,IL,60625,08/22/2017,Canvass,Fail,"2. FACILITIES TO MAINTAIN PROPER TEMPERATURE - Comments: FACILITIES DO NOT MAINTAIN PROPER TEMPERATURE. OBSERVED THE KITCHEN 1  DOOR STAND-UP COOLER WITH AN AIR TEMPERATURE OF 50.0F.MUST EMPTY THE UNIT AND HAVE IT REPAIRED SO THAT IT MAINTAINS AN AIR TEMPERATURE BELOW 40F AT ALL TIMES.THE SAID COOLER IS TAGGED HELD FOR INSPECTION AT THIS TIME. 
CRITICAL VIOLATION 7-38-005(A).   | 3. POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE - Comments: POTENTIALLY HAZARDOUS FOODS STORED AT IMPROPER TEMPERATURES INSIDE THE 1 DOOR STAND-UP COOLER KIMCHEE/KIMCHI AT 53.1F,ASSORTED SOUPS AT 78.6F-86.0F,RAW EGGS AT 53.5F. INSTRUCTED MANAGER THAT ALL COLD FOODS MUST BE MAINTAINED AT 40F OR BELOW AT ALL TIMES. CRITICAL VIOLATION 7-38-005(A).   | 16. FOOD PROTECTED DURING STORAGE, PREPARATION, DISPLAY, SERVICE AND TRANSPORTATION - Comments: FOOD (ICE) NOT PROTECTED DURING STORAGE INSIDE OF THE ICE MACHINE.OBSERVED BLACK SLIMY SUBSTANCE ON INTERIOR WATER COMPONENTS OF THE ICE MACHINE WHICH USED FOR HUMAN CONSUMPTION.MANAGEMENT INSTRUCTED TO TURN OFF MACHINE, REMOVE ICE AND HAVE INTERIOR OF ICE MACHINE CLEANED AND SANITIZED AND MAINTAIN.
SERIOUS VIOLATION 7-38-005(A). | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: INSTRUCTED TO SEAL RUSTY BOTTOMS OF KITCHEN PREP TABLES USING A NON-TOXIC FINISH AND MAINTAIN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: INSTRUCTED TO DETAIL CLEAN INTERIORS OF COOLERS,TOPS/BOTTOMS OF KITCHEN PREP TABLES,SIDES OF HOT COOKING EQUIPMENTS,KITCHEN SHELVINGS,INTERIORS OF SINKS AND MAINTAIN. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: INSTRUCTED TO REPLACE WATER STAINED CEILING TILES IN KITCHEN AREA AND MAINTAIN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: UNNECESSARY ARTICLES STORED IN REAR AND CORNERS. INSTRUCTED TO REMOVE ALL UNUSED ARTICLES AND ELEVATE SUPPLIES 6 INCHES OR HIGHER AND AWAY FROM WALL. ",41.97577826,-87.71561821,"(41.97577826268285, -87.715618214214)"
2078829,LEONA'S RESTAURANT,LEONA'S RESTAURANT,2313667,Restaurant,Risk 1 (High),1236 E 53RD ST ,CHICAGO,IL,60615,08/22/2017,Complaint,Fail,"9. WATER SOURCE: SAFE, HOT & COLD UNDER CITY PRESSURE - Comments: OBSERVED NO RUNNING WATER THROUGHOUT IN FOOD ESTABLISHMENT.MUST RESTORE HOT AND COLD WATER UNDER  PRESSURE.
CRITICAL VIOLATION 7-38-030",41.79958201,-87.59510894,"(41.7995820117793, -87.59510894342813)"
2078831,EL TACO SABROSO #1 INC,EL TACO SABROSO #1 INC,2446376,Restaurant,Risk 1 (High),8346 S PULASKI RD ,CHICAGO,IL,60652,08/22/2017,Complaint Re-Inspection,Pass,"29. PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090 - Comments: CORRECTED. CUTTING BOARD REPLACED. STOPPERS AND METAL STEM THERMOMETER PROVIDED. | 30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: CORRECTED.",41.74074622,-87.72177864,"(41.74074622126893, -87.72177863827976)"
2078828,THE LITE,THE LITE,2549925,Restaurant,Risk 1 (High),1660 E 55TH ST ,CHICAGO,IL,60615,08/22/2017,License,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: SEAL ALL CRACKS AND CREVICES IN FLOOR. FLOORS MUST BE SMOOTH AND EASILY CLEANABLE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: SEAL ALL OPENINGS AROUND PIPE FITTINGS UNDER EXPOSED SINKS, 1-COMPARTMENT SINK, AND WASHBOWLS. REPLACE MISSING COVING ALONG WALLS IN PREP, STORAGE, AND DISH WASHING AREAS.",41.79533443,-87.58427242,"(41.79533443394228, -87.58427242325949)"
2078836,PARKVIEW FOOD & LIQUOR,PARKVIEW FOOD & LIQUOR,2529835,Grocery Store,Risk 3 (Low),2858 W ROOSEVELT RD ,CHICAGO,IL,60612,08/22/2017,License,Pass,,41.86659161,-87.69828716,"(41.86659160962016, -87.69828716189743)"
2078832,PARKVIEW FOOD & LIQUOR,PARKVIEW FOOD & LIQUOR,2529832,Grocery Store,Risk 3 (Low),2858 W ROOSEVELT RD ,CHICAGO,IL,60612,08/22/2017,License,Pass,,41.86659161,-87.69828716,"(41.86659160962016, -87.69828716189743)"
2078825,TAQUERIA LOS COMALES # 12,TAQUERIA LOS COMALES # 12,65987,Restaurant,Risk 1 (High),6035 S PULASKI RD ,CHICAGO,IL,60629,08/22/2017,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: OBSERVED CUTTING BOARDS NOT MAINTAINED, STAINED, AND PITTED, INSTRUCTED TO REPLACE. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE REAR SLICER NOT CLEAN, INSTRUCTED TO CLEAN AND SANITIZE. ALSO CLEAN INTERIOR OF MICROWAVE, AND WALK-IN COOLER STORAGE SHELVES. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED STANDING WATER ON FLOOR IN DISH WASHING AREA, INSTRUCTED TO REMOVE/DRY MOP. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: OBSERVED A BROKEN LIGHT SHIELD REAR PREP/STORAGE AREA, INSTRUCTED TO REPLACE.",41.7830976,-87.72273813,"(41.78309760160854, -87.72273813015846)"
2078824,MCDONALD'S,MCDONALD'S,1943516,Restaurant,Risk 2 (Medium),6560 S STONY ISLAND AVE ,CHICAGO,IL,60637,08/22/2017,Complaint Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: CORRECTED | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments:  MUST CLEAN AND MAINTAIN THE FOLLOWING EQUIPMENT: BOTTOMS OF FRYERS TO REMOVE GREASE, EXTERIOR SURFACES OF FRYERS AND GRILLS, BOTTOMS OF PREP TABLES, BEVERAGE STATION AND ICE MACHINE. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments:  FLOORS NEED CLEANING AROUND UNDER AND BEHIND COOKING EQUIPMENT, AT BEVERAGE STATION AROUND AND UNDER EQUIPMENT, BEHIND ICE MACHINE, REAR STORAGE AREA AROUND ALL SHELVES, TANKS AND MACHINES | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  FLOORS NEED CLEANING AROUND UNDER AND BEHIND COOKING EQUIPMENT, AT BEVERAGE STATION AROUND AND UNDER EQUIPMENT, BEHIND ICE MACHINE, REAR STORAGE AREA AROUND ALL SHELVES, TANKS AND MACHINES",41.77522009,-87.58643663,"(41.775220087308064, -87.58643662574815)"
2078820,LE PITA FRESH,MILO'S PITA,2398224,Restaurant,Risk 1 (High),6141 N BROADWAY ,CHICAGO,IL,60660,08/22/2017,Complaint Re-Inspection,Pass w/ Conditions,"14. PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090 - Comments: PREVIOUS SERIOUS VIOLATION NOT CORRECTED FROM 8-14-17,REPORT#2078431
#19-OUTSIDE GANGWAY/SIDEWALK AT REAR AREA OF THE ESTABLISHMENT HAS FOOD/GREASE LIQUID SPILLAGE ,ALSO GRIME BUILD-UP ON CEMENT. FOAM CUPS,PLASTIC,AND A LOT OF CIGARETTE BUTTS ON PATIO AREA. NUMEROUS OF PLASTIC BREAD CRATES UNDER THE STAIRCASE WITH LITTER ON GROUND/CEMENT INCLUDED FOAM,NAILS FROM BOOTHS. UNUSED DIRTY JUICE MACHINE STORED BY THE CRATES WITH A LOT OF SMALL FLIES AROUND THE UNIT. RAT DROPPINGS(OVER 10) AT NORTH-WEST AREA OF THE PATIO. WASTE OIL CONTAINER AT ALLEY WITH GREASE ON TOP LID/CONTAINER.INSTRUCTED TO CLEAN SAID CONTAINER ALSO REMOVE RAT DROPPINGS,POWER WASH GANGWAY,AND PATIO,REMOVE ALL PLASTIC CRATES,JUICE MACHINE AND ALL DIRTY CONTAINERS.CLEAN MENTIONED AREA TO MINIMIZE INSECT/RODENT ACTIVITIES. 
SERIOUS VIOLATION:7-38-020.

TODAY 8-22-17 OBSERVED THE SAME VIOLATION.
CRITICAL VIOLATION:7-42-090

MANAGER SEND OUT AN EMPLOYEE TO REMOVE GARBAGE,AND WASHED DOWN GANGWAY,ALSO CLEANED THE TOP OF  WASTE OIL CONTAINER. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: VIOLATION UPGRADED TO VIOLATION #14 | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: GREASE BUILD-UP INTERIOR AND EXTERIOR OF COOKING EQUIPMENT AND PIPES BEHIND THE UNITS.NEED TO CLEAN AND MAINTAIN | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: EXCESS WATER ON FLOOR BY THE PREP TABLE ACROSS EXPOSED HAND SINK IN DISH ROOM/PREP AREA,NEED TO KEEP AREA CLEAN. GRIMES BUILD-UP ON FLOOR THROUGHOUT THE KITCHEN,PREP AREA AND DISH ROOM.SPECIALLY COVING/BASEBOARD,CORNERS AND FLOOR DRAINS,CLEAN AND MAINTAIN SWEEP FLOOR IN BASEMENT AREA AND ELEVATE ITEMS 6' OFF THE FLOOR. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  SPILLAGE ON WALLS THROUGHOUT THE KITCHEN,DISH ROOM AND PREP AREA,NEED TO CLEAN AND MAINTAIN | 28. * INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS - Comments: PREVIOUS INSPECTION SUMMARY REPORT FROM 8-14-17,REPORT#2078431 NOT POSTED/VISIBLE,INSTEAD POSTED AT SIDE OF POP REACH-IN  COOLER AND VISIBLE TO CUSTOMER WAS INSPECTION SUMMARY REPORT FROM 3-10-17,REPORT #1995411

 TODAY NEW SUMMARY REPORT GIVEN AND POSTED.
SERIOUS VIOLATION:7-42-010(B) | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: NO CERTIFIED FOOD MANAGER ON SITE WHILE POTENTIALLY HAZARDOUS FOOD ARE HANDLED,PREPARED AND SERVED: CHICKEN, RICE, BEEF ETC.
AT LEAST ONE CERTIFIED FOOD MANAGER MUST BE ON SITE AT ALL TIME WHEN POTENTIALLY HAZARDOUS FOOD  ARE HANDLED.
SERIOUS VIOLATION: 7-38-012(A) | 42. APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN - Comments: OBSERVED EMPLOYEE NOT WEARING HAIR RESTRAINT IN PREP AREA. INSTRUCTED TO PROVIDED HAIR RESTRAINT UPON ENTERING PREP AREA. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: CORRECTED.",41.99347585,-87.66022731,"(41.99347585382477, -87.66022730506967)"
2078819,BACON & JAM,BACON & JAM,2551099,Restaurant,Risk 1 (High),3335 W 111TH ST ,CHICAGO,IL,60655,08/22/2017,License,Not Ready,,41.69139894,-87.70472545,"(41.6913989363127, -87.70472545403344)"
2078816,MAI TAI,MAI TAI,2551074,Restaurant,Risk 1 (High),614 S WABASH AVE ,CHICAGO,IL,60605,08/22/2017,License,Not Ready,,41.87406368,-87.62613531,"(41.87406368049494, -87.62613531222232)"
2078813,ROTI MODERN MEDITERRANEAN,ROTI MODERN MEDITERRANEAN,2550794,Restaurant,Risk 1 (High),55 E JACKSON BLVD ,CHICAGO,IL,60604,08/22/2017,License,Not Ready,,41.87814786,-87.62557273,"(41.87814785854393, -87.62557273455765)"
2078811,TAQUERIA CHIMINO,BIRRERIA AGUSCALIENTES,2549956,Restaurant,Risk 1 (High),5245 W FULLERTON AVE ,CHICAGO,IL,60639,08/22/2017,License,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: MUST PROVIDE A BARRIER OR GATE AT REAR UNUSED PREP AREA ADJACENT TO DINING AREA TO PREVENT ENTRY. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: MUST CLEAN DEBRIS FROM 3- COMP SINK IN REAR UNUSED PREP AREA AND BASEMENT CHEST FREEZER. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: MUST REMOVE GRAFITTI FROM STALL DIVIDERS IN MEN'S TOILET ROOM. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: MUST PROVIDE BACKFLOW DEVICES ON MOP SINKS AND SINK STOPPERS FOR FRONT 3- COMP SINK.MUST REPAIR OR REPLACE LEAKY PIPE AT HAND SINK IN FRONT PREP AREA,MIDDLE HANDLE SINK STOPPER IN POOR REPAIR AT 3- COMP SINK IN MAIN PREP AREA AND LEAKY FAUCET AT SAME.",41.92397326,-87.75798631,"(41.92397325927494, -87.75798631267563)"
2078807,LA MICHOACANA THE GREEN PARTY INC.,"LA MICHOACANA THE GREEN PARTY, INC.",2523060,Restaurant,Risk 1 (High),3211 W 111TH ST ,CHICAGO,IL,60655,08/22/2017,License Re-Inspection,Fail,"1. SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE - Comments: UNKNOWN SOURCE FOR PALETAS THAT WILL BE SOLD ON SITE. INSTD TO PROVIDE KNOWN SOURCE/SUPPLIER OF PALETAS THAT IS STATE APPROVED TO WHOLESALE PALETAS. PALETAS MUST BE PROPERLY LABELED AND SEALED. VIOLATION 7-38-005B CRITICAL. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments:  NO UTILITY SINK ON SINK. INSTD TO PROVIDE SINK WITH HOT AND COLD RUNNIN WATER AND BACKFLOW DEVICE.",41.69145138,-87.70135329,"(41.69145138233483, -87.70135328749886)"
2078808,LA CHAPARRITA DE CHICAGO #2,LA CHAPARRITA DE CHICAGO #2,1869225,Restaurant,Risk 1 (High),5957 S KEDZIE AVE ,CHICAGO,IL,60629,08/22/2017,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: OBSERVED THE BOX FREEZER AND UPRIGHT FREEZER NOT CLEAN, INSTRUCTED TO DEFROST AND CLEAN. ALSO CLEAN INTERIOR OF THE FRONT 2 DOOR COOLERS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: OBSERVED WALL BY UNUSED DIPPERWELL NEEDS REPAIR. ALSO CLEAN WALL BEHIND BAR 3 COMPARTMENT SINK/RECAULK, CLEAN RESTROOM VENT FANS DUSTY. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments:  OBSERVED 2 PROPANE TANKS IN SIDE STORAGE NORTH SIDE OF BUILDING, AND 1 IN REAR DISH AREA ,INSTRUCTED TO REMOVE FROM BUILDING. OBSERVED CLUTTER IN SIDE STORAGE, AND REAR DISH AREA, INSTRUCTED TO ORGANIZE AND REMOVE ITEMS NOT BEING USED.  | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: OBSERVED MISSING FLOOR TILE IN REAR DISH AREA, INSTRUCTED TO REPLACE.",41.78462928,-87.70315583,"(41.7846292761257, -87.70315583431551)"
2078802,CICS WRIGHTWOOD CAMPUS,CICS WRIGHTWOOD CAMPUS,1981831,School,Risk 1 (High),8130 S CALIFORNIA AVE ,CHICAGO,IL,60652,08/22/2017,Canvass,Out of Business,,41.74536617,-87.69265107,"(41.74536617317855, -87.6926510664442)"
2078798,MEDITERRANEAN EXPRESS,MEDITERRANEAN EXPRESS,2369178,Mobile Food Preparer,Risk 2 (Medium),2300 S THROOP ST ,CHICAGO,IL,60608,08/22/2017,License Re-Inspection,Pass,"12. HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA - Comments: VIOLATION CORRECTED. PAPER TOWELS AND SOAP PROVIDED. HOT/COLD RUNNING WATER UNDER CITY PRESSURE ALSO PROVIDED. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: VIOLATION CORRECTED. OUTER OPENINGS RODENT PROOFED AND SERVICE WINDOWS SCREENED. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: VIOLATION CORRECTED. STEM THERMOMETER PROVIDED.",41.85045102,-87.65879786,"(41.85045102427, -87.65879785567869)"
