Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Grade
12TH AVE CAFE,12TH AVE CAFE,06/29/2006,Seating 13-50 - Risk Category III,775 NW GILMAN BL C-08,Issaquah,98027,(425) 397-5975,-122.050321,47.543325,12TH AVE CAFE,Consultation/Education - Field,38,Complete,FALSE,,,0,PR0044084,DA1548862,,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/19/2017,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,38,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DAUOODTUO,IVLHGJXGG,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/19/2017,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,38,Unsatisfactory,FALSE,BLUE,4300 - Non-food contact surfaces maintained and clean,3,PR0006149,DAUOODTUO,IVIGFXKMU,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/19/2017,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,2000 - Proper reheating procedures for hot holding,15,PR0006149,DAUOODTUO,IV9XEIHAK,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,04/17/2017,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,0,Complete,FALSE,,,0,PR0006149,DAW0VS49J,,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01-04-17,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Satisfactory,FALSE,,,0,PR0006149,DAIPJB9IS,,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/18/2016,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DAMKY5W2O,IV5HHLYNO,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/18/2016,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DAMKY5W2O,IVG9EM05P,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/18/2016,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DAMKY5W2O,IVISNVETP,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,06-06-16,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,BLUE,4300 - Non-food contact surfaces maintained and clean,3,PR0006149,DAJTSJGMU,IVPG9XVCW,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,06-06-16,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DAJTSJGMU,IV5DJYSJC,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,06-06-16,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DAJTSJGMU,IVOVTNZBL,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,06-06-16,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0006149,DAJTSJGMU,IVJYQQEO7,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03-06-15,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,BLUE,"3100 - Proper labeling, signage",5,PR0006149,DAAWFEXNX,IV8ZSUO2Z,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03-06-15,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,5,Unsatisfactory,FALSE,RED,1500 - Proper handling of pooled eggs,5,PR0006149,DAAWFEXNX,IVCPR0DX3,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/21/2014,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,30,Satisfactory,FALSE,RED,1500 - Proper handling of pooled eggs,5,PR0006149,DAHRAAPR0,IVFVMMJOS,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,04/15/2013,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,30,Unsatisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DA389KULP,IVPPI78FP,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,04/15/2013,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,5,Unsatisfactory,FALSE,RED,1900 - No room temperature storage; proper use of time...,25,PR0006149,DA389KULP,IVKJANQQV,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/16/2012,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,12,Satisfactory,FALSE,RED,1500 - Proper handling of pooled eggs,5,PR0006149,DA2381244,IV6058459,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/23/2012,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,12,Satisfactory,FALSE,BLUE,"4800 - Physical facilities properly installed,...",2,PR0006149,DA2298965,IV4638799,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/23/2012,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,12,Satisfactory,FALSE,BLUE,"3200 - Insects, rodents, animals not present; entrance...",5,PR0006149,DA2298965,IV4638864,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/23/2012,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Satisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DA2298965,IV4638824,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/16/2011,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,2900 - Adequate equipment for temperature control,5,PR0006149,DA2262268,IV4085518,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/16/2011,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DA2262268,IV4085556,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/16/2011,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,10,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DA2262268,IV4085541,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03-09-11,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,10,Satisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DA2201542,IV3204841,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03-09-11,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Satisfactory,FALSE,BLUE,2900 - Adequate equipment for temperature control,5,PR0006149,DA2201542,IV3204817,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,12-01-10,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DA2176888,IV2752282,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,12-01-10,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,3300 - Potential food contamination prevented during ...,5,PR0006149,DA2176888,IV2752304,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,12-01-10,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,0100 - PIC certified by accredited program...,5,PR0006149,DA2176888,IV2752291,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,12-01-10,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0006149,DA2176888,IV2752262,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,BLUE,3300 - Potential food contamination prevented during ...,5,PR0006149,DA2068764,IV1520759,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DA2068764,IV1520758,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,BLUE,"3200 - Insects, rodents, animals not present; entrance...",5,PR0006149,DA2068764,IV1520760,2
21 ACRES MARKET,21 ACRES MARKET,12-08-16,Seating 0-12 - Risk Category III,13701 NE 171ST ST,WOODINVILLE,98072,(425) 481-1500,-122.1570955,47.75016748,21 ACRES MARKET,Consultation/Education - Field,55,Complete,FALSE,,,0,PR0082317,DAE0VJNL7,,1
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,55,Unsatisfactory,FALSE,RED,0600 - Adequate handwashing facilities,10,PR0006149,DA2068764,IV1520761,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,01/15/2010,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,1600 - Proper cooling procedure,30,PR0006149,DA2068764,IV1520757,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,05/18/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,25,Complete,FALSE,,,0,PR0006149,DA1985835,,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/23/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,2900 - Adequate equipment for temperature control,5,PR0006149,DA1952289,IV0748359,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/23/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0006149,DA1952289,IV0748361,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/23/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,"3100 - Proper labeling, signage",5,PR0006149,DA1952289,IV0748360,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02/23/2009,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DA1952289,IV0748358,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/28/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,"Warewashing facilities properly installed,...",5,PR0006149,DA1913312,IV0641644,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/28/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,"Wiping cloths properly used, stored",5,PR0006149,DA1913312,IV0641643,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,10/28/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DA1913312,IV0641642,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,05-08-08,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,40,Complete,FALSE,,,0,PR0006149,DA1841510,,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/27/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,40,Unsatisfactory,FALSE,BLUE,Potential food contamination prevented during ...,5,PR0006149,DA1822972,IV0618231,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/27/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,40,Unsatisfactory,FALSE,RED,Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0006149,DA1822972,IV0618233,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/27/2008,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,Proper cooling procedure,30,PR0006149,DA1822972,IV0618232,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,09/14/2007,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,20,Complete,FALSE,,,0,PR0006149,DA1741709,,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02-12-07,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,BLUE,"Warewashing facilities properly installed,...",5,PR0006149,DA1648621,IV0575628,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02-12-07,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,20,Unsatisfactory,FALSE,RED,Proper hot holding temperatures; between 130 degrees F...,5,PR0006149,DA1648621,IV0575626,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,02-12-07,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,RED,Proper cold holding temperatures (greater than  45 degrees F),10,PR0006149,DA1648621,IV0575627,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,BLUE,"Food-contact surfaces maintained, clean, sanitized",5,PR0006149,DA1615549,IV0569127,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,BLUE,"Proper eating, tasting, drinking, or tobacco use",3,PR0006149,DA1615549,IV0569125,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,BLUE,"Warewashing facilities properly installed,...",5,PR0006149,DA1615549,IV0569126,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,23,Unsatisfactory,FALSE,RED,Proper handling of pooled eggs,5,PR0006149,DA1615549,IV0569123,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/29/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,0,Unsatisfactory,FALSE,RED,Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0006149,DA1615549,IV0569124,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,11/21/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Consultation/Education - Field,25,Complete,FALSE,,,0,PR0006149,DA1613678,,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,Adequate equipment for temperature control,5,PR0006149,DA1506094,IV0544190,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,"Wiping cloths properly used, stored",5,PR0006149,DA1506094,IV0544191,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,BLUE,"Warewashing facilities properly installed,...",5,PR0006149,DA1506094,IV0544194,2
11TH FRAME RESTAURANT & LOUNGE,11TH FRAME RESTAURANT & LOUNGE,03/14/2006,Seating 51-150 - Risk Category III,7638 NE BOTHELL WAY ,KENMORE,98028,(425) 486-5555,-122.2376818,47.75787482,11TH FRAME RESTAURANT & LOUNGE,Routine Inspection/Field Review,25,Unsatisfactory,FALSE,RED,Accurate thermometer provided and used ...,5,PR0006149,DA1506094,IV0544193,2
